image_id,sector_label,lat,lon,cluster
region_A_IMG_5481.jpg,0,31.26200556,34.80429722,0
region_A_IMG_5482.jpg,0,31.26201111,34.80429167,0
region_A_IMG_5483.jpg,0,31.26200556,34.80429722,0
region_A_IMG_5484.jpg,0,31.26201111,34.80428611,0
region_A_IMG_5485.jpg,0,31.26183889,34.80428611,1
region_A_IMG_5486.jpg,0,31.26183889,34.80428611,1
region_A_IMG_5487.jpg,0,31.2618,34.80429444,1
region_A_IMG_5488.jpg,0,31.26184167,34.80429722,1
region_A_IMG_5489.jpg,0,31.261825,34.80430556,1
region_A_IMG_5490.jpg,0,31.26184167,34.80430278,1
region_A_IMG_5491.jpg,0,31.26184167,34.80430278,1
region_A_IMG_5492.jpg,0,31.26184167,34.80430278,1
region_A_IMG_5493.jpg,0,31.26184167,34.80429722,1
region_A_IMG_5494.jpg,0,31.26183889,34.80429722,1
region_A_IMG_5495.jpg,0,31.26183611,34.80429167,1
region_A_IMG_5496.jpg,0,31.26183611,34.80429167,1
region_A_IMG_5502.jpg,0,31.26180556,34.80413333,1
region_A_IMG_5503.jpg,0,31.26181111,34.80413056,1
region_A_IMG_5506.jpg,0,31.26180556,34.80413056,1
region_A_IMG_5507.jpg,0,31.26186944,34.804225,1
region_A_IMG_5508.jpg,0,31.26183611,34.80423611,1
region_A_IMG_5509.jpg,0,31.26183611,34.80423611,1
region_A_IMG_5520.jpg,0,31.26184722,34.80395833,0
region_A_IMG_5523.jpg,0,31.26186667,34.80395,0
region_A_IMG_5524.jpg,0,31.261875,34.80396389,0
region_A_IMG_5549.jpg,0,31.26198889,34.80396667,0
region_A_IMG_5550.jpg,0,31.26199444,34.80393889,0
region_A_IMG_5551.jpg,0,31.26199167,34.80393889,0
region_A_IMG_5552.jpg,0,31.26198889,34.80394722,0
region_A_IMG_5553.jpg,0,31.26198889,34.80395,0
region_A_IMG_5554.jpg,0,31.26198333,34.80395,0
region_A_IMG_5555.jpg,0,31.26198889,34.80394444,0
region_A_IMG_5556.jpg,0,31.26198611,34.80394444,0
region_A_IMG_5557.jpg,0,31.26198333,34.80394444,0
region_A_IMG_5558.jpg,0,31.26198056,34.80394444,0
region_A_IMG_5559.jpg,0,31.26198056,34.80394444,0
region_A_IMG_5560.jpg,0,31.26197778,34.80394722,0
region_A_IMG_5561.jpg,0,31.26197778,34.80395,0
region_A_IMG_5562.jpg,0,31.261975,34.80395556,0
region_A_IMG_5563.jpg,0,31.26197778,34.80396389,0
region_A_IMG_5564.jpg,0,31.26198056,34.80396667,0
region_A_IMG_5565.jpg,0,31.26214167,34.80393889,0
region_A_IMG_5566.jpg,0,31.26214167,34.80393889,0
region_A_IMG_5567.jpg,0,31.26214167,34.80393889,0
region_A_IMG_5568.jpg,0,31.26214167,34.80393889,0
region_A_IMG_5569.jpg,0,31.26213889,34.80393889,0
region_A_IMG_5570.jpg,0,31.26213889,34.80393611,0
region_A_IMG_5571.jpg,0,31.26213889,34.80393611,0
region_A_IMG_5572.jpg,0,31.26213889,34.80393333,0
region_A_IMG_5576.jpg,0,31.26213333,34.80393333,0
region_A_IMG_5577.jpg,0,31.26213611,34.80394444,0
region_A_IMG_5578.jpg,0,31.26213611,34.80394444,0
region_A_IMG_5579.jpg,0,31.26211667,34.804,0
region_A_IMG_5580.jpg,0,31.26209722,34.80401667,0
region_A_IMG_5581.jpg,0,31.26208056,34.80402778,0
region_A_IMG_5591.jpg,0,31.26208611,34.80406667,0
region_A_IMG_5592.jpg,0,31.26208611,34.80406667,0
region_A_IMG_5593.jpg,0,31.26208611,34.80406667,0
region_A_IMG_5594.jpg,0,31.26208056,34.80406111,0
region_A_IMG_5595.jpg,0,31.26208056,34.80406111,0
region_A_IMG_5596.jpg,0,31.26213889,34.80394444,0
region_A_IMG_5617.jpg,0,31.26204722,34.80424167,0
region_A_IMG_5618.jpg,0,31.26205556,34.80424167,0
region_A_IMG_5619.jpg,0,31.26205556,34.80424167,0
region_A_IMG_5620.jpg,0,31.26205556,34.80424167,0
region_A_IMG_5621.jpg,0,31.26205556,34.80424444,0
region_A_IMG_5622.jpg,0,31.26205833,34.80424444,0
region_A_IMG_5623.jpg,0,31.26206111,34.80425,0
region_A_IMG_5624.jpg,0,31.26205833,34.80425556,0
region_A_IMG_5625.jpg,0,31.26205278,34.80425278,0
region_A_IMG_5626.jpg,0,31.26205556,34.80425,0
region_A_IMG_5627.jpg,0,31.26204167,34.80423056,0
region_A_IMG_5628.jpg,0,31.26204167,34.80423056,0
region_A_IMG_5629.jpg,0,31.26196944,34.80425278,0
region_A_IMG_5630.jpg,0,31.26196389,34.80425278,0
region_A_IMG_5631.jpg,0,31.26196389,34.80425278,0
region_A_IMG_5632.jpg,0,31.26196667,34.80425,0
region_A_IMG_5633.jpg,0,31.26196944,34.80425,0
region_A_IMG_5634.jpg,0,31.26196944,34.80425,0
region_A_IMG_5635.jpg,0,31.26196944,34.80425278,0
region_A_IMG_5636.jpg,0,31.26196944,34.80425278,0
region_A_IMG_5637.jpg,0,31.261975,34.80425278,0
region_A_IMG_5638.jpg,0,31.26191111,34.80427222,1
region_A_IMG_5639.jpg,0,31.26190278,34.80427222,1
region_A_IMG_5640.jpg,0,31.26190278,34.80426389,1
region_A_IMG_5641.jpg,0,31.26190278,34.80426389,1
region_A_IMG_5642.jpg,0,31.26189444,34.80426111,1
region_A_IMG_5643.jpg,0,31.26189444,34.80425556,1
region_A_IMG_5644.jpg,0,31.26189444,34.80425556,1
region_A_IMG_5645.jpg,0,31.26189167,34.80426111,1
region_A_IMG_5646.jpg,0,31.26188889,34.80426111,1
region_A_IMG_5647.jpg,0,31.26187222,34.80420278,1
region_A_IMG_5648.jpg,0,31.26187222,34.80420278,1
region_A_IMG_5649.jpg,0,31.26187222,34.80419444,1
region_A_IMG_5650.jpg,0,31.26187222,34.80419444,1
region_A_IMG_5651.jpg,0,31.26187222,34.80419444,1
region_A_IMG_5652.jpg,0,31.26186944,34.80421389,1
region_A_IMG_5653.jpg,0,31.26186667,34.80420556,1
region_A_IMG_5654.jpg,0,31.26186944,34.80421111,1
region_A_IMG_5655.jpg,0,31.26187778,34.80421111,1
region_A_IMG_5656.jpg,0,31.26186944,34.80421944,1
region_A_IMG_5657.jpg,0,31.26185278,34.80422222,1
region_A_IMG_5658.jpg,0,31.26190278,34.80416944,0
region_A_IMG_5659.jpg,0,31.26190278,34.80416944,0
region_A_IMG_5660.jpg,0,31.26190278,34.80417222,0
region_A_IMG_5661.jpg,0,31.26190556,34.80417222,0
region_A_IMG_5662.jpg,0,31.26190556,34.80416944,0
region_A_IMG_5663.jpg,0,31.26190278,34.80416944,0
region_A_IMG_5664.jpg,0,31.26190278,34.80416944,0
region_A_IMG_5665.jpg,0,31.26190278,34.80416389,0
region_A_IMG_5666.jpg,0,31.2619,34.80415,0
region_A_IMG_5667.jpg,0,31.26189444,34.80413889,0
region_A_IMG_5668.jpg,0,31.26189444,34.80413889,0
region_A_IMG_5669.jpg,0,31.26189444,34.80413889,0
region_A_IMG_5670.jpg,0,31.26189444,34.80413889,0
region_A_IMG_5671.jpg,0,31.26192222,34.80421111,1
region_A_IMG_5672.jpg,0,31.26189722,34.804275,1
region_A_IMG_5673.jpg,0,31.26189722,34.804275,1
region_A_IMG_5674.jpg,0,31.26196111,34.80418889,0
region_A_IMG_5675.jpg,0,31.26206111,34.80416111,0
region_A_IMG_5676.jpg,0,31.26206111,34.80416111,0
region_A_IMG_5677.jpg,0,31.262025,34.80415278,0
region_A_IMG_5678.jpg,0,31.26201111,34.80414167,0
region_A_IMG_5679.jpg,0,31.26201667,34.80414167,0
region_A_IMG_5680.jpg,0,31.262025,34.80414444,0
region_A_IMG_5681.jpg,0,31.26201944,34.80415,0
region_A_IMG_5682.jpg,0,31.26201667,34.80414444,0
region_A_IMG_5683.jpg,0,31.26211667,34.80421389,0
region_A_IMG_5684.jpg,0,31.26211389,34.80421111,0
region_A_IMG_5685.jpg,0,31.26211111,34.80421111,0
region_A_IMG_5686.jpg,0,31.26210833,34.80421111,0
region_A_IMG_5687.jpg,0,31.26210278,34.80421389,0
region_A_IMG_5688.jpg,0,31.26210278,34.80421389,0
region_A_IMG_5689.jpg,0,31.26208611,34.80422222,0
region_A_IMG_5690.jpg,0,31.26208333,34.80421944,0
region_A_IMG_5691.jpg,0,31.26208333,34.80421944,0
region_A_IMG_5692.jpg,0,31.26208333,34.80421944,0
region_A_IMG_5693.jpg,0,31.26206111,34.80423611,0
region_A_IMG_5694.jpg,0,31.26207222,34.80423333,0
region_A_IMG_5695.jpg,0,31.26208056,34.80408889,0
region_A_IMG_5696.jpg,0,31.26208333,34.80409167,0
region_A_IMG_5697.jpg,0,31.26207778,34.80408889,0
region_A_IMG_5698.jpg,0,31.26206111,34.80406667,0
region_A_IMG_5699.jpg,0,31.26205556,34.80406944,0
region_A_IMG_5700.jpg,0,31.26205278,34.80406111,0
region_A_IMG_5701.jpg,0,31.26206111,34.80406111,0
region_A_IMG_5702.jpg,0,31.26205278,34.80406111,0
region_A_IMG_5703.jpg,0,31.26206111,34.80406667,0
region_A_IMG_5704.jpg,0,31.26206111,34.80408889,0
region_A_IMG_5705.jpg,0,31.26205,34.80407222,0
region_A_IMG_5706.jpg,0,31.26206667,34.80408889,0
region_A_IMG_5707.jpg,0,31.26207222,34.80408889,0
region_A_IMG_5708.jpg,0,31.26195833,34.80408056,0
region_A_IMG_5709.jpg,0,31.26194722,34.80409722,0
region_A_IMG_5710.jpg,0,31.26189722,34.80409722,0
region_A_IMG_5711.jpg,0,31.26189722,34.80409167,0
region_A_IMG_5712.jpg,0,31.26191944,34.80408056,0
region_A_IMG_5713.jpg,0,31.26192222,34.80407778,0
region_A_IMG_5714.jpg,0,31.26192778,34.80407778,0
region_A_IMG_5715.jpg,0,31.26195278,34.80408611,0
region_A_IMG_5716.jpg,0,31.26195833,34.80408889,0
region_A_IMG_5717.jpg,0,31.26198889,34.80406944,0
region_A_IMG_5718.jpg,0,31.26198056,34.80406944,0
region_A_IMG_5719.jpg,0,31.26198056,34.80406944,0
region_A_IMG_5720.jpg,0,31.26200556,34.80396389,0
region_A_IMG_5721.jpg,0,31.26200556,34.80396667,0
region_A_IMG_5722.jpg,0,31.26190278,34.80408889,0
region_A_IMG_5723.jpg,0,31.26189722,34.80403611,0
region_A_IMG_5724.jpg,0,31.26193333,34.80403611,0
region_A_IMG_5725.jpg,0,31.26193333,34.80403611,0
region_A_IMG_5726.jpg,0,31.26191111,34.80404167,0
region_A_IMG_5727.jpg,0,31.26191389,34.80404167,0
region_A_IMG_5728.jpg,0,31.26190833,34.80403056,0
region_A_IMG_5729.jpg,0,31.26190278,34.80403611,0
region_A_IMG_5730.jpg,0,31.26186389,34.80401667,0
region_A_IMG_5731.jpg,0,31.26186111,34.80402778,0
region_A_IMG_5732.jpg,0,31.26185556,34.80404167,0
region_A_IMG_5733.jpg,0,31.26196111,34.80401944,0
region_A_IMG_5734.jpg,0,31.26196944,34.80401111,0
region_A_IMG_5735.jpg,0,31.26193889,34.80403889,0
region_A_IMG_5736.jpg,0,31.26193333,34.80403889,0
region_A_IMG_5737.jpg,0,31.26191389,34.80402778,0
region_A_IMG_5738.jpg,0,31.26194444,34.80404722,0
region_A_IMG_5739.jpg,0,31.26195278,34.80402778,0
region_A_IMG_5740.jpg,0,31.26195278,34.804025,0
region_A_IMG_5741.jpg,0,31.26196944,34.80401111,0
region_A_IMG_5742.jpg,0,31.26197778,34.80401667,0
region_A_IMG_5743.jpg,0,31.26199722,34.804025,0
region_A_IMG_5744.jpg,0,31.26199444,34.80403056,0
region_A_IMG_5745.jpg,0,31.262,34.80401111,0
region_A_IMG_5746.jpg,0,31.26201389,34.80401111,0
region_A_IMG_5747.jpg,0,31.26200833,34.80400833,0
region_A_IMG_5748.jpg,0,31.262,34.80401944,0
region_A_IMG_5749.jpg,0,31.26199167,34.80400833,0
region_A_IMG_5750.jpg,0,31.26199444,34.804,0
region_A_IMG_5751.jpg,0,31.26199444,34.804,0
region_A_IMG_5752.jpg,0,31.26199444,34.804,0
region_A_IMG_5753.jpg,0,31.26199722,34.804,0
region_A_IMG_5754.jpg,0,31.26199722,34.80398889,0
region_A_IMG_5755.jpg,0,31.26199722,34.804,0
region_A_IMG_5756.jpg,0,31.26199722,34.804,0
region_A_IMG_5757.jpg,0,31.26201111,34.804,0
region_A_IMG_5758.jpg,0,31.26198611,34.80409167,0
region_A_IMG_5759.jpg,0,31.26203611,34.80400833,0
region_A_IMG_5760.jpg,0,31.26201667,34.80402778,0
region_A_IMG_5761.jpg,0,31.26204444,34.80399722,0
region_A_IMG_5762.jpg,0,31.26206667,34.80399444,0
region_B_IMG_20260111_153235.jpg,1,31.2618325,34.8034915,2
region_B_IMG_20260111_153239.jpg,1,31.2618325,34.8034915,2
region_B_IMG_20260111_153242.jpg,1,31.2618325,34.8034915,2
region_B_IMG_20260111_153245.jpg,1,31.2618325,34.8034915,2
region_B_IMG_20260111_153249.jpg,1,31.2618325,34.8034915,2
region_B_IMG_20260111_153252.jpg,1,31.261834,34.8034655,2
region_B_IMG_20260111_153256.jpg,1,31.261834,34.8034655,2
region_B_IMG_20260111_153259.jpg,1,31.261834,34.8034655,2
region_B_IMG_20260111_153303.jpg,1,31.261834,34.8034655,2
region_B_IMG_20260111_153306.jpg,1,31.261834,34.8034655,2
region_B_IMG_20260111_153310.jpg,1,31.261834,34.8034655,2
region_B_IMG_20260111_153313.jpg,1,31.2618797,34.8034065,2
region_B_IMG_20260111_153316.jpg,1,31.2618797,34.8034065,2
region_B_IMG_20260111_153319.jpg,1,31.2618797,34.8034065,2
region_B_IMG_20260111_153323.jpg,1,31.2618797,34.8034065,2
region_B_IMG_20260111_153328.jpg,1,31.2618797,34.8034065,2
region_B_IMG_20260111_153332.jpg,1,31.2618724,34.8034809,2
region_B_IMG_20260111_153334.jpg,1,31.2618724,34.8034809,2
region_B_IMG_20260111_153337.jpg,1,31.2618724,34.8034809,2
region_B_IMG_20260111_153341.jpg,1,31.2618724,34.8034809,2
region_B_IMG_20260111_153344.jpg,1,31.2618724,34.8034809,2
region_B_IMG_20260111_153347.jpg,1,31.2618724,34.8034809,2
region_B_IMG_20260111_153350.jpg,1,31.2618724,34.8034809,2
region_B_IMG_20260111_153353.jpg,1,31.2618481,34.8035005,2
region_B_IMG_20260111_153356.jpg,1,31.2618481,34.8035005,2
region_B_IMG_20260111_153359.jpg,1,31.2618481,34.8035005,2
region_B_IMG_20260111_153402.jpg,1,31.2618481,34.8035005,2
region_B_IMG_20260111_153405.jpg,1,31.2618481,34.8035005,2
region_B_IMG_20260111_153408.jpg,1,31.2618481,34.8035005,2
region_B_IMG_20260111_153425.jpg,1,31.2618246,34.8035158,2
region_B_IMG_20260111_153429.jpg,1,31.2618246,34.8035158,2
region_B_IMG_20260111_153431.jpg,1,31.2618373,34.8034653,2
region_B_IMG_20260111_153434.jpg,1,31.2618373,34.8034653,2
region_B_IMG_20260111_153437.jpg,1,31.2618373,34.8034653,2
region_B_IMG_20260111_153440.jpg,1,31.2618373,34.8034653,2
region_B_IMG_20260111_153443.jpg,1,31.2618373,34.8034653,2
region_B_IMG_20260111_153447.jpg,1,31.2618373,34.8034653,2
region_B_IMG_20260111_153450.jpg,1,31.2618373,34.8034653,2
region_B_IMG_20260111_153454.jpg,1,31.2619424,34.8035294,2
region_B_IMG_20260111_153457.jpg,1,31.2619424,34.8035294,2
region_B_IMG_20260111_153500.jpg,1,31.2619424,34.8035294,2
region_B_IMG_20260111_153502.jpg,1,31.2619424,34.8035294,2
region_B_IMG_20260111_153505.jpg,1,31.2619424,34.8035294,2
region_B_IMG_20260111_153508.jpg,1,31.2619424,34.8035294,2
region_B_IMG_20260111_153511.jpg,1,31.2621134,34.8036024,3
region_B_IMG_20260111_153514.jpg,1,31.2621134,34.8036024,3
region_B_IMG_20260111_153517.jpg,1,31.2621134,34.8036024,3
region_B_IMG_20260111_153520.jpg,1,31.2621134,34.8036024,3
region_B_IMG_20260111_153524.jpg,1,31.2621134,34.8036024,3
region_B_IMG_20260111_153527.jpg,1,31.2621134,34.8036024,3
region_B_IMG_20260111_153530.jpg,1,31.2621134,34.8036024,3
region_B_IMG_20260111_153536.jpg,1,31.2621559,34.8035485,3
region_B_IMG_20260111_153539.jpg,1,31.2621559,34.8035485,3
region_B_IMG_20260111_153542.jpg,1,31.2621559,34.8035485,3
region_B_IMG_20260111_153545.jpg,1,31.2621559,34.8035485,3
region_B_IMG_20260111_153548.jpg,1,31.2621559,34.8035485,3
region_B_IMG_20260111_153551.jpg,1,31.2621287,34.8035558,3
region_B_IMG_20260111_153555.jpg,1,31.2621287,34.8035558,3
region_B_IMG_20260111_153557.jpg,1,31.2621287,34.8035558,3
region_B_IMG_20260111_153601.jpg,1,31.2621287,34.8035558,3
region_B_IMG_20260111_153604.jpg,1,31.2621287,34.8035558,3
region_B_IMG_20260111_153607.jpg,1,31.2621287,34.8035558,3
region_B_IMG_20260111_153611.jpg,1,31.2621287,34.8035558,3
region_B_IMG_20260111_153614.jpg,1,31.2620429,34.8035081,3
region_B_IMG_20260111_153618.jpg,1,31.2620429,34.8035081,3
region_B_IMG_20260111_153621.jpg,1,31.2620429,34.8035081,3
region_B_IMG_20260111_153624.jpg,1,31.2620429,34.8035081,3
region_B_IMG_20260111_153627.jpg,1,31.2620429,34.8035081,3
region_B_IMG_20260111_153631.jpg,1,31.2620429,34.8035081,3
region_B_IMG_20260111_153634.jpg,1,31.2618563,34.8034777,2
region_B_IMG_20260111_153637.jpg,1,31.2618563,34.8034777,2
region_B_IMG_20260111_153641.jpg,1,31.2618563,34.8034777,2
region_B_IMG_20260111_153644.jpg,1,31.2618563,34.8034777,2
region_B_IMG_20260111_153738.jpg,1,31.2619805,34.8035136,3
region_B_IMG_20260111_153741.jpg,1,31.2619805,34.8035136,3
region_B_IMG_20260111_153744.jpg,1,31.2619805,34.8035136,3
region_B_IMG_20260111_153747.jpg,1,31.2619805,34.8035136,3
region_B_IMG_20260111_153750.jpg,1,31.2619805,34.8035136,3
region_B_IMG_20260111_153814.jpg,1,31.2621323,34.8035488,3
region_B_IMG_20260111_153817.jpg,1,31.2621323,34.8035488,3
region_B_IMG_20260111_153821.jpg,1,31.2621323,34.8035488,3
region_B_IMG_20260111_153824.jpg,1,31.2621323,34.8035488,3
region_B_IMG_20260111_153827.jpg,1,31.2621323,34.8035488,3
region_B_IMG_20260111_153830.jpg,1,31.2621323,34.8035488,3
region_B_IMG_20260111_153834.jpg,1,31.2621462,34.8032762,3
region_B_IMG_20260111_153837.jpg,1,31.2621462,34.8032762,3
region_B_IMG_20260111_153843.jpg,1,31.2621462,34.8032762,3
region_B_IMG_20260111_153846.jpg,1,31.2621462,34.8032762,3
region_B_IMG_20260111_153849.jpg,1,31.2621462,34.8032762,3
region_B_IMG_20260111_153853.jpg,1,31.2621374,34.8034166,3
region_B_IMG_20260111_153856.jpg,1,31.2621374,34.8034166,3
region_B_IMG_20260111_153859.jpg,1,31.2621374,34.8034166,3
region_B_IMG_20260111_153902.jpg,1,31.2621374,34.8034166,3
region_B_IMG_20260111_153905.jpg,1,31.2621374,34.8034166,3
region_B_IMG_20260111_153909.jpg,1,31.2621374,34.8034166,3
region_B_IMG_20260111_153912.jpg,1,31.2620977,34.803352,3
region_B_IMG_20260111_153914.jpg,1,31.2620977,34.803352,3
region_B_IMG_20260111_153917.jpg,1,31.2620977,34.803352,3
region_B_IMG_20260111_153920.jpg,1,31.2620977,34.803352,3
region_B_IMG_20260111_153923.jpg,1,31.2620977,34.803352,3
region_B_IMG_20260111_153927.jpg,1,31.2620977,34.803352,3
region_B_IMG_20260111_153930.jpg,1,31.2620977,34.803352,3
region_B_IMG_20260111_154036.jpg,1,31.2621076,34.8033152,3
region_B_IMG_20260111_154039.jpg,1,31.2621076,34.8033152,3
region_B_IMG_20260111_154043.jpg,1,31.2621076,34.8033152,3
region_B_IMG_20260111_154052.jpg,1,31.2621155,34.8033679,3
region_B_IMG_20260111_154055.jpg,1,31.2621155,34.8033679,3
region_B_IMG_20260111_154058.jpg,1,31.2621155,34.8033679,3
region_B_IMG_20260111_154102.jpg,1,31.2621155,34.8033679,3
region_B_IMG_20260111_154105.jpg,1,31.2621155,34.8033679,3
region_B_IMG_20260111_154108.jpg,1,31.2621155,34.8033679,3
region_B_IMG_20260111_154112.jpg,1,31.2620997,34.8034414,3
region_B_IMG_20260111_154117.jpg,1,31.2620997,34.8034414,3
region_B_IMG_20260111_154120.jpg,1,31.2620997,34.8034414,3
region_B_IMG_20260111_154123.jpg,1,31.2620997,34.8034414,3
region_B_IMG_20260111_154124.jpg,1,31.2620997,34.8034414,3
region_B_IMG_20260111_154127.jpg,1,31.2620997,34.8034414,3
region_B_IMG_20260111_154130.jpg,1,31.2620997,34.8034414,3
region_B_IMG_20260111_154133.jpg,1,31.2621453,34.8036001,3
region_B_IMG_20260111_154141.jpg,1,31.2621453,34.8036001,3
region_B_IMG_20260111_154144.jpg,1,31.2621453,34.8036001,3
region_B_IMG_20260111_154147.jpg,1,31.2621453,34.8036001,3
region_B_IMG_20260111_154155.jpg,1,31.2621467,34.8035706,3
region_B_IMG_20260111_154159.jpg,1,31.2621467,34.8035706,3
region_B_IMG_20260111_154203.jpg,1,31.2621467,34.8035706,3
region_B_IMG_20260111_154206.jpg,1,31.2621467,34.8035706,3
region_B_IMG_20260111_154210.jpg,1,31.2621467,34.8035706,3
region_B_IMG_20260111_154213.jpg,1,31.2621697,34.8034269,3
region_B_IMG_20260111_154217.jpg,1,31.2621697,34.8034269,3
region_B_IMG_20260111_154224.jpg,1,31.2621697,34.8034269,3
region_B_IMG_20260111_154227.jpg,1,31.2621697,34.8034269,3
region_B_IMG_20260111_154231.jpg,1,31.2621697,34.8034269,3
region_B_IMG_20260111_154234.jpg,1,31.2621618,34.8032655,3
region_B_IMG_20260111_154237.jpg,1,31.2621618,34.8032655,3
region_B_IMG_20260111_154241.jpg,1,31.2621618,34.8032655,3
region_B_IMG_20260111_154258.jpg,1,31.2621232,34.8033135,3
region_B_IMG_20260111_154302.jpg,1,31.2621232,34.8033135,3
region_B_IMG_20260111_154306.jpg,1,31.2621232,34.8033135,3
region_B_IMG_20260111_154309.jpg,1,31.2621232,34.8033135,3
region_B_IMG_20260111_154313.jpg,1,31.2620725,34.8035104,3
region_B_IMG_20260111_154316.jpg,1,31.2620725,34.8035104,3
region_B_IMG_20260111_154320.jpg,1,31.2620725,34.8035104,3
region_B_IMG_20260111_154323.jpg,1,31.2620725,34.8035104,3
region_B_IMG_20260111_154326.jpg,1,31.2620725,34.8035104,3
region_B_IMG_20260111_154329.jpg,1,31.2620725,34.8035104,3
region_B_IMG_20260111_154332.jpg,1,31.262105,34.8035132,3
region_B_IMG_20260111_154335.jpg,1,31.262105,34.8035132,3
region_B_IMG_20260111_154339.jpg,1,31.262105,34.8035132,3
region_B_IMG_20260111_154343.jpg,1,31.262105,34.8035132,3
region_B_IMG_20260111_154347.jpg,1,31.262105,34.8035132,3
region_B_IMG_20260111_154353.jpg,1,31.2621297,34.8035914,3
region_B_IMG_20260111_154410.jpg,1,31.2621297,34.8035914,3
region_B_IMG_20260111_154412.jpg,1,31.2621228,34.8035832,3
region_B_IMG_20260111_154416.jpg,1,31.2621228,34.8035832,3
region_B_IMG_20260111_154424.jpg,1,31.2621228,34.8035832,3
region_B_IMG_20260111_154429.jpg,1,31.2621228,34.8035832,3
region_B_IMG_20260111_154431.jpg,1,31.2621344,34.803524,3
region_B_IMG_20260111_154438.jpg,1,31.2621344,34.803524,3
region_B_IMG_20260111_154441.jpg,1,31.2621344,34.803524,3
region_B_IMG_20260111_154444.jpg,1,31.2621344,34.803524,3
region_B_IMG_20260111_154448.jpg,1,31.2621344,34.803524,3
region_B_IMG_20260111_154450.jpg,1,31.2621344,34.803524,3
region_B_IMG_20260111_154453.jpg,1,31.2621449,34.8034572,3
region_B_IMG_20260111_154457.jpg,1,31.2621449,34.8034572,3
region_B_IMG_20260111_154500.jpg,1,31.2621449,34.8034572,3
region_B_IMG_20260111_154502.jpg,1,31.2621449,34.8034572,3
region_B_IMG_20260111_154507.jpg,1,31.2621449,34.8034572,3
region_B_IMG_20260111_154516.jpg,1,31.2621396,34.803408,3
region_B_IMG_20260111_154518.jpg,1,31.2621396,34.803408,3
region_B_IMG_20260111_154523.jpg,1,31.2621396,34.803408,3
region_B_IMG_20260111_154525.jpg,1,31.2621396,34.803408,3
region_B_IMG_20260111_154527.jpg,1,31.2621396,34.803408,3
region_B_IMG_20260111_154531.jpg,1,31.2621396,34.803408,3
region_B_IMG_20260111_154533.jpg,1,31.2621343,34.8033581,3
region_B_IMG_20260111_154535.jpg,1,31.2621343,34.8033581,3
region_B_IMG_20260111_154539.jpg,1,31.2621343,34.8033581,3
region_B_IMG_20260111_154541.jpg,1,31.2621343,34.8033581,3
region_B_IMG_20260111_154543.jpg,1,31.2621343,34.8033581,3
region_B_IMG_20260111_154547.jpg,1,31.2621343,34.8033581,3
region_B_IMG_20260111_154549.jpg,1,31.2621343,34.8033581,3
region_B_IMG_20260111_154552.jpg,1,31.2621704,34.8033078,3
region_B_IMG_20260111_154556.jpg,1,31.2621704,34.8033078,3
region_B_IMG_20260111_154558.jpg,1,31.2621704,34.8033078,3
region_B_IMG_20260111_154601.jpg,1,31.2621704,34.8033078,3
region_B_IMG_20260111_154608.jpg,1,31.2621704,34.8033078,3
region_B_IMG_20260111_154612.jpg,1,31.2621554,34.8032769,3
region_B_IMG_20260111_154614.jpg,1,31.2621554,34.8032769,3
region_B_IMG_20260111_154637.jpg,1,31.262126,34.8033704,3
region_B_IMG_20260111_154639.jpg,1,31.262126,34.8033704,3
